Item,Type,Group,Typ_Order,DefType,Antecedent,Context_Sent_TR,Sentence,Con_file,Sen_file,I1,I1_Width,I1_Height,I1_Category,I1_Noun_DE,I1_Category_EN,I1_Noun_EN,I2_2,I2_2_Width,I2_2_Height,I2_2_Category,I2_2_Noun_DE,I2,I2_Width,I2_Height,I2_Category,I2_Noun_DE,I3,I3_Width,I3_Height,I3_Category,I3_Noun_DE,I4_2,I4_2_Width,I4_2_Height,I4_2_Category,I4_2_Noun_DE,I4,I4_Width,I4_Height,I4_Category,I4_Noun_DE,I5,I5_Width,I5_Height,I6,I6_Width,I6_Height
37,filler2,C,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana okuma lambasını verebilir misin rica etsem?,Item37ConTR.mp3,Item37SenTR.mp3,sup-light-3.jpg,200,111,lights,flashlight,X,X,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,basic-lamp-1.jpg,182,200,lights,wall light,bird1.jpeg,274,184,animals,bird,dog1.jpeg,300,300,animals,dog,dog2.jpeg,300,300,animals,dog,bread1.jpeg,300,168,sup-planet-3.jpg,200,200
37,filler2,D,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana okuma lambasını verebilir misin rica etsem?,Item37ConTR.mp3,Item37SenTR.mp3,sup-light-3.jpg,200,111,lights,flashlight,X,X,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,basic-lamp-1.jpg,182,200,lights,wall light,bird1.jpeg,274,184,animals,bird,dog1.jpeg,300,300,animals,dog,dog2.jpeg,300,300,animals,dog,bread1.jpeg,300,168,sup-planet-3.jpg,200,200
38,filler2,A,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana kırmızı biberi verebilir misin rica etsem?,Item38ConTR.mp3,Item38SenTR.mp3,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,X,X,sup-vegetable-3.jpg,190,110,vegetables,corn,sup-vegetable-5.jpg,200,132,vegetables,broccoli,dog2.jpeg,300,300,animals,dog,fish2.jpeg,299,168,animals,fish,fish1.jpeg,319,158,animals,fish,basic-lamp-2.jpg,162,200,sup-planet-2.jpg,200,158
38,filler2,B,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana kırmızı biberi verebilir misin rica etsem?,Item38ConTR.mp3,Item38SenTR.mp3,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,X,X,sup-vegetable-3.jpg,190,110,vegetables,corn,sup-vegetable-5.jpg,200,132,vegetables,broccoli,dog2.jpeg,300,300,animals,dog,fish2.jpeg,299,168,animals,fish,fish1.jpeg,319,158,animals,fish,basic-lamp-2.jpg,162,200,sup-planet-2.jpg,200,158
38,filler2,C,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana kırmızı biberi verebilir misin rica etsem?,Item38ConTR.mp3,Item38SenTR.mp3,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,X,X,sup-vegetable-3.jpg,190,110,vegetables,corn,sup-vegetable-5.jpg,200,132,vegetables,broccoli,dog2.jpeg,300,300,animals,dog,fish2.jpeg,299,168,animals,fish,fish1.jpeg,319,158,animals,fish,basic-lamp-2.jpg,162,200,sup-planet-2.jpg,200,158
38,filler2,D,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana kırmızı biberi verebilir misin rica etsem?,Item38ConTR.mp3,Item38SenTR.mp3,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,X,X,sup-vegetable-3.jpg,190,110,vegetables,corn,sup-vegetable-5.jpg,200,132,vegetables,broccoli,dog2.jpeg,300,300,animals,dog,fish2.jpeg,299,168,animals,fish,fish1.jpeg,319,158,animals,fish,basic-lamp-2.jpg,162,200,sup-planet-2.jpg,200,158
39,filler2,A,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç araç birkaç da hayvan.",Bana arabayı verebilir misin rica etsem?,Item39ConTR.mp3,Item39SenTR.mp3,basic-car-2.jpg,200,137,vehicles,car,X,X,sup-vehicle-2.jpg,200,169,vehicles,train,1contrast-van.jpg,200,128,vehicles,delivery van,fish1.jpeg,319,158,animals,fish,horse2.jpeg,264,191,animals,horse,horse1.jpeg,225,225,animals,horse,basic-chair-1.jpg,200,184,sup-planet-1.jpg,200,140
39,filler2,B,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç araç birkaç da hayvan.",Bana arabayı verebilir misin rica etsem?,Item39ConTR.mp3,Item39SenTR.mp3,basic-car-2.jpg,200,137,vehicles,car,X,X,sup-vehicle-2.jpg,200,169,vehicles,train,1contrast-van.jpg,200,128,vehicles,delivery van,fish1.jpeg,319,158,animals,fish,horse2.jpeg,264,191,animals,horse,horse1.jpeg,225,225,animals,horse,basic-chair-1.jpg,200,184,sup-planet-1.jpg,200,140
39,filler2,C,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç araç birkaç da hayvan.",Bana arabayı verebilir misin rica etsem?,Item39ConTR.mp3,Item39SenTR.mp3,basic-car-2.jpg,200,137,vehicles,car,X,X,sup-vehicle-2.jpg,200,169,vehicles,train,1contrast-van.jpg,200,128,vehicles,delivery van,fish1.jpeg,319,158,animals,fish,horse2.jpeg,264,191,animals,horse,horse1.jpeg,225,225,animals,horse,basic-chair-1.jpg,200,184,sup-planet-1.jpg,200,140
39,filler2,D,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç araç birkaç da hayvan.",Bana arabayı verebilir misin rica etsem?,Item39ConTR.mp3,Item39SenTR.mp3,basic-car-2.jpg,200,137,vehicles,car,X,X,sup-vehicle-2.jpg,200,169,vehicles,train,1contrast-van.jpg,200,128,vehicles,delivery van,fish1.jpeg,319,158,animals,fish,horse2.jpeg,264,191,animals,horse,horse1.jpeg,225,225,animals,horse,basic-chair-1.jpg,200,184,sup-planet-1.jpg,200,140
40,filler2,A,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da tarihöncesi hayvan.",Bana mamutu verebilir misin rica etsem?,Item40ConTR.mp3,Item40SenTR.mp3,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,X,X,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,sub-trex-1.jpg,200,175,prehistoric animals,dinosaur,chair1.jpeg,500,300,furniture,chair,table2.jpeg,330,170,furniture,table,table1.jpeg,1048,618,furniture,table,basic-apple-1.jpg,198,200,sup-light-3.jpg,200,111
40,filler2,B,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da tarihöncesi hayvan.",Bana mamutu verebilir misin rica etsem?,Item40ConTR.mp3,Item40SenTR.mp3,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,X,X,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,sub-trex-1.jpg,200,175,prehistoric animals,dinosaur,chair1.jpeg,500,300,furniture,chair,table2.jpeg,330,170,furniture,table,table1.jpeg,1048,618,furniture,table,basic-apple-1.jpg,198,200,sup-light-3.jpg,200,111
40,filler2,C,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da tarihöncesi hayvan.",Bana mamutu verebilir misin rica etsem?,Item40ConTR.mp3,Item40SenTR.mp3,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,X,X,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,sub-trex-1.jpg,200,175,prehistoric animals,dinosaur,chair1.jpeg,500,300,furniture,chair,table2.jpeg,330,170,furniture,table,table1.jpeg,1048,618,furniture,table,basic-apple-1.jpg,198,200,sup-light-3.jpg,200,111
40,filler2,D,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da tarihöncesi hayvan.",Bana mamutu verebilir misin rica etsem?,Item40ConTR.mp3,Item40SenTR.mp3,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,X,X,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,sub-trex-1.jpg,200,175,prehistoric animals,dinosaur,chair1.jpeg,500,300,furniture,chair,table2.jpeg,330,170,furniture,table,table1.jpeg,1048,618,furniture,table,basic-apple-1.jpg,198,200,sup-light-3.jpg,200,111
41,filler2,A,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da mobilya.",Bana ineği verebilir misin rica etsem?,Item41ConTR.mp3,Item41SenTR.mp3,basic-dog-1.jpg,200,148,animals,dog,X,X,sup-animal-3.jpg,200,167,animals,cow,basic-dog-3.jpg,200,154,animals,dog,table2.jpeg,330,170,furniture,table,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,couch,1sub-trex.jpg,200,200,sup-planet-1.jpg,200,140
41,filler2,B,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da mobilya.",Bana ineği verebilir misin rica etsem?,Item41ConTR.mp3,Item41SenTR.mp3,basic-dog-1.jpg,200,148,animals,dog,X,X,sup-animal-3.jpg,200,167,animals,cow,basic-dog-3.jpg,200,154,animals,dog,table2.jpeg,330,170,furniture,table,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,couch,1sub-trex.jpg,200,200,sup-planet-1.jpg,200,140
41,filler2,C,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da mobilya.",Bana ineği verebilir misin rica etsem?,Item41ConTR.mp3,Item41SenTR.mp3,basic-dog-1.jpg,200,148,animals,dog,X,X,sup-animal-3.jpg,200,167,animals,cow,basic-dog-3.jpg,200,154,animals,dog,table2.jpeg,330,170,furniture,table,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,couch,1sub-trex.jpg,200,200,sup-planet-1.jpg,200,140
41,filler2,D,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da mobilya.",Bana ineği verebilir misin rica etsem?,Item41ConTR.mp3,Item41SenTR.mp3,basic-dog-1.jpg,200,148,animals,dog,X,X,sup-animal-3.jpg,200,167,animals,cow,basic-dog-3.jpg,200,154,animals,dog,table2.jpeg,330,170,furniture,table,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,couch,1sub-trex.jpg,200,200,sup-planet-1.jpg,200,140
42,filler2,A,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da cihaz.",Bana radyoyu verebilir misin rica etsem?,Item42ConTR.mp3,Item42SenTR.mp3,sup-electronics-3.jpg,200,176,devices,radio,X,X,contrast-flip_phone-1.jpg,164,200,devices,phone,basic-phone-2.jpg,200,164,devices,phone,horse2.jpeg,264,191,animals,horse,bird1.jpeg,274,184,animals,bird,bird2.jpeg,274,184,animals,bird,1contrast-green_apple.jpg,200,200,sup-planet-2.jpg,200,158
42,filler2,B,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da cihaz.",Bana radyoyu verebilir misin rica etsem?,Item42ConTR.mp3,Item42SenTR.mp3,sup-electronics-3.jpg,200,176,devices,radio,X,X,contrast-flip_phone-1.jpg,164,200,devices,phone,basic-phone-2.jpg,200,164,devices,phone,horse2.jpeg,264,191,animals,horse,bird1.jpeg,274,184,animals,bird,bird2.jpeg,274,184,animals,bird,1contrast-green_apple.jpg,200,200,sup-planet-2.jpg,200,158
42,filler2,C,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da cihaz.",Bana radyoyu verebilir misin rica etsem?,Item42ConTR.mp3,Item42SenTR.mp3,sup-electronics-3.jpg,200,176,devices,radio,X,X,contrast-flip_phone-1.jpg,164,200,devices,phone,basic-phone-2.jpg,200,164,devices,phone,horse2.jpeg,264,191,animals,horse,bird1.jpeg,274,184,animals,bird,bird2.jpeg,274,184,animals,bird,1contrast-green_apple.jpg,200,200,sup-planet-2.jpg,200,158
42,filler2,D,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da cihaz.",Bana radyoyu verebilir misin rica etsem?,Item42ConTR.mp3,Item42SenTR.mp3,sup-electronics-3.jpg,200,176,devices,radio,X,X,contrast-flip_phone-1.jpg,164,200,devices,phone,basic-phone-2.jpg,200,164,devices,phone,horse2.jpeg,264,191,animals,horse,bird1.jpeg,274,184,animals,bird,bird2.jpeg,274,184,animals,bird,1contrast-green_apple.jpg,200,200,sup-planet-2.jpg,200,158
43,filler2,A,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da kıyafet.",Bana yatağı verebilir misin rica etsem?,Item43ConTR.mp3,Item43SenTR.mp3,sup-furniture-1.jpg,200,155,furniture,bed,X,X,contrast-office_chair-1.jpg,142,200,furniture,chair,sub-wooden_chair-2.jpg,133,200,furniture,chair,hat1.jpeg,922,753,clothes,hat,coat2.jpeg,300,300,clothes,coat,coat1.jpeg,539,796,clothes,coat,car2.jpeg,300,300,sup-planet-5.jpg,200,113
43,filler2,B,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da kıyafet.",Bana yatağı verebilir misin rica etsem?,Item43ConTR.mp3,Item43SenTR.mp3,sup-furniture-1.jpg,200,155,furniture,bed,X,X,contrast-office_chair-1.jpg,142,200,furniture,chair,sub-wooden_chair-2.jpg,133,200,furniture,chair,hat1.jpeg,922,753,clothes,hat,coat2.jpeg,300,300,clothes,coat,coat1.jpeg,539,796,clothes,coat,car2.jpeg,300,300,sup-planet-5.jpg,200,113
43,filler2,C,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da kıyafet.",Bana yatağı verebilir misin rica etsem?,Item43ConTR.mp3,Item43SenTR.mp3,sup-furniture-1.jpg,200,155,furniture,bed,X,X,contrast-office_chair-1.jpg,142,200,furniture,chair,sub-wooden_chair-2.jpg,133,200,furniture,chair,hat1.jpeg,922,753,clothes,hat,coat2.jpeg,300,300,clothes,coat,coat1.jpeg,539,796,clothes,coat,car2.jpeg,300,300,sup-planet-5.jpg,200,113
43,filler2,D,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da kıyafet.",Bana yatağı verebilir misin rica etsem?,Item43ConTR.mp3,Item43SenTR.mp3,sup-furniture-1.jpg,200,155,furniture,bed,X,X,contrast-office_chair-1.jpg,142,200,furniture,chair,sub-wooden_chair-2.jpg,133,200,furniture,chair,hat1.jpeg,922,753,clothes,hat,coat2.jpeg,300,300,clothes,coat,coat1.jpeg,539,796,clothes,coat,car2.jpeg,300,300,sup-planet-5.jpg,200,113
44,filler2,A,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana ahududuyu verebilir misin rica etsem?,Item44ConTR.mp3,Item44SenTR.mp3,sup-fruit-1.jpg,196,200,fruit,watermelon,X,X,sup-fruit-4.jpg,194,200,fruit,raspberry,sup-fruit-3.jpg,200,171,fruit,orange,couch2.jpeg,1550,556,furniture,couch,chair2.jpeg,190,300,furniture,chair,chair1.jpeg,500,300,furniture,chair,coat2.jpeg,300,300,contrast-triceratops-1.jpg,200,176
44,filler2,B,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana ahududuyu verebilir misin rica etsem?,Item44ConTR.mp3,Item44SenTR.mp3,sup-fruit-1.jpg,196,200,fruit,watermelon,X,X,sup-fruit-4.jpg,194,200,fruit,raspberry,sup-fruit-3.jpg,200,171,fruit,orange,couch2.jpeg,1550,556,furniture,couch,chair2.jpeg,190,300,furniture,chair,chair1.jpeg,500,300,furniture,chair,coat2.jpeg,300,300,contrast-triceratops-1.jpg,200,176
44,filler2,C,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana ahududuyu verebilir misin rica etsem?,Item44ConTR.mp3,Item44SenTR.mp3,sup-fruit-1.jpg,196,200,fruit,watermelon,X,X,sup-fruit-4.jpg,194,200,fruit,raspberry,sup-fruit-3.jpg,200,171,fruit,orange,couch2.jpeg,1550,556,furniture,couch,chair2.jpeg,190,300,furniture,chair,chair1.jpeg,500,300,furniture,chair,coat2.jpeg,300,300,contrast-triceratops-1.jpg,200,176
44,filler2,D,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana ahududuyu verebilir misin rica etsem?,Item44ConTR.mp3,Item44SenTR.mp3,sup-fruit-1.jpg,196,200,fruit,watermelon,X,X,sup-fruit-4.jpg,194,200,fruit,raspberry,sup-fruit-3.jpg,200,171,fruit,orange,couch2.jpeg,1550,556,furniture,couch,chair2.jpeg,190,300,furniture,chair,chair1.jpeg,500,300,furniture,chair,coat2.jpeg,300,300,contrast-triceratops-1.jpg,200,176
45,filler2,A,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana el fenerini verebilir misin rica etsem?,Item45ConTR.mp3,Item45SenTR.mp3,basic-lamp-1.jpg,182,200,lights,wall light,X,X,sup-light-3.jpg,200,111,lights,flashlight,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,bird2.jpeg,274,184,animals,bird,dog2.jpeg,300,300,animals,dog,dog1.jpeg,300,300,animals,dog,cake2.jpeg,225,225,sup-furniture-5.jpg,184,200
45,filler2,B,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana el fenerini verebilir misin rica etsem?,Item45ConTR.mp3,Item45SenTR.mp3,basic-lamp-1.jpg,182,200,lights,wall light,X,X,sup-light-3.jpg,200,111,lights,flashlight,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,bird2.jpeg,274,184,animals,bird,dog2.jpeg,300,300,animals,dog,dog1.jpeg,300,300,animals,dog,cake2.jpeg,225,225,sup-furniture-5.jpg,184,200
45,filler2,C,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana el fenerini verebilir misin rica etsem?,Item45ConTR.mp3,Item45SenTR.mp3,basic-lamp-1.jpg,182,200,lights,wall light,X,X,sup-light-3.jpg,200,111,lights,flashlight,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,bird2.jpeg,274,184,animals,bird,dog2.jpeg,300,300,animals,dog,dog1.jpeg,300,300,animals,dog,cake2.jpeg,225,225,sup-furniture-5.jpg,184,200
45,filler2,D,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana el fenerini verebilir misin rica etsem?,Item45ConTR.mp3,Item45SenTR.mp3,basic-lamp-1.jpg,182,200,lights,wall light,X,X,sup-light-3.jpg,200,111,lights,flashlight,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,bird2.jpeg,274,184,animals,bird,dog2.jpeg,300,300,animals,dog,dog1.jpeg,300,300,animals,dog,cake2.jpeg,225,225,sup-furniture-5.jpg,184,200
46,filler2,A,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana brokoliyi verebilir misin rica etsem?,Item46ConTR.mp3,Item46SenTR.mp3,sup-vegetable-5.jpg,200,132,vegetables,broccoli,X,X,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,sub-green_pepper-2.jpg,184,200,vegetables,jalapeno,dog1.jpeg,300,300,animals,dog,fish1.jpeg,319,158,animals,fish,fish2.jpeg,299,168,animals,fish,bus1.jpeg,276,183,sup-furniture-4.jpg,200,130
46,filler2,B,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana brokoliyi verebilir misin rica etsem?,Item46ConTR.mp3,Item46SenTR.mp3,sup-vegetable-5.jpg,200,132,vegetables,broccoli,X,X,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,sub-green_pepper-2.jpg,184,200,vegetables,jalapeno,dog1.jpeg,300,300,animals,dog,fish1.jpeg,319,158,animals,fish,fish2.jpeg,299,168,animals,fish,bus1.jpeg,276,183,sup-furniture-4.jpg,200,130
46,filler2,C,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana brokoliyi verebilir misin rica etsem?,Item46ConTR.mp3,Item46SenTR.mp3,sup-vegetable-5.jpg,200,132,vegetables,broccoli,X,X,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,sub-green_pepper-2.jpg,184,200,vegetables,jalapeno,dog1.jpeg,300,300,animals,dog,fish1.jpeg,319,158,animals,fish,fish2.jpeg,299,168,animals,fish,bus1.jpeg,276,183,sup-furniture-4.jpg,200,130
46,filler2,D,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da sebze.",Bana brokoliyi verebilir misin rica etsem?,Item46ConTR.mp3,Item46SenTR.mp3,sup-vegetable-5.jpg,200,132,vegetables,broccoli,X,X,contrast-red_pepper-1.jpg,200,127,vegetables,chilli pepper,sub-green_pepper-2.jpg,184,200,vegetables,jalapeno,dog1.jpeg,300,300,animals,dog,fish1.jpeg,319,158,animals,fish,fish2.jpeg,299,168,animals,fish,bus1.jpeg,276,183,sup-furniture-4.jpg,200,130
47,filler2,A,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç araç birkaç da hayvan.",Bana ticariyi verebilir misin rica etsem?,Item47ConTR.mp3,Item47SenTR.mp3,1contrast-van.jpg,200,128,vehicles,delivery van,X,X,basic-car-2.jpg,200,137,vehicles,car,sup-vehicle-2.jpg,200,169,vehicles,train,fish2.jpeg,299,168,animals,fish,horse1.jpeg,225,225,animals,horse,horse2.jpeg,264,191,animals,horse,bread1.jpeg,300,168,sup-furniture-4.jpg,200,130
47,filler2,B,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç araç birkaç da hayvan.",Bana ticariyi verebilir misin rica etsem?,Item47ConTR.mp3,Item47SenTR.mp3,1contrast-van.jpg,200,128,vehicles,delivery van,X,X,basic-car-2.jpg,200,137,vehicles,car,sup-vehicle-2.jpg,200,169,vehicles,train,fish2.jpeg,299,168,animals,fish,horse1.jpeg,225,225,animals,horse,horse2.jpeg,264,191,animals,horse,bread1.jpeg,300,168,sup-furniture-4.jpg,200,130
47,filler2,C,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç araç birkaç da hayvan.",Bana ticariyi verebilir misin rica etsem?,Item47ConTR.mp3,Item47SenTR.mp3,1contrast-van.jpg,200,128,vehicles,delivery van,X,X,basic-car-2.jpg,200,137,vehicles,car,sup-vehicle-2.jpg,200,169,vehicles,train,fish2.jpeg,299,168,animals,fish,horse1.jpeg,225,225,animals,horse,horse2.jpeg,264,191,animals,horse,bread1.jpeg,300,168,sup-furniture-4.jpg,200,130
47,filler2,D,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç araç birkaç da hayvan.",Bana ticariyi verebilir misin rica etsem?,Item47ConTR.mp3,Item47SenTR.mp3,1contrast-van.jpg,200,128,vehicles,delivery van,X,X,basic-car-2.jpg,200,137,vehicles,car,sup-vehicle-2.jpg,200,169,vehicles,train,fish2.jpeg,299,168,animals,fish,horse1.jpeg,225,225,animals,horse,horse2.jpeg,264,191,animals,horse,bread1.jpeg,300,168,sup-furniture-4.jpg,200,130
48,filler2,A,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da hayvan.",Bana geyiği verebilir misin rica etsem?,Item48ConTR.mp3,Item48SenTR.mp3,basic-dog-3.jpg,200,154,animals,dog,X,X,sup-animal-5.jpg,167,200,animals,deer,sup-animal-3.jpg,200,167,animals,cow,table1.jpeg,1048,618,furniture,table,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,couch,basic-lamp-2.jpg,162,200,sup-furniture-5.jpg,184,200
48,filler2,B,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da hayvan.",Bana geyiği verebilir misin rica etsem?,Item48ConTR.mp3,Item48SenTR.mp3,basic-dog-3.jpg,200,154,animals,dog,X,X,sup-animal-5.jpg,167,200,animals,deer,sup-animal-3.jpg,200,167,animals,cow,table1.jpeg,1048,618,furniture,table,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,couch,basic-lamp-2.jpg,162,200,sup-furniture-5.jpg,184,200
48,filler2,C,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da hayvan.",Bana geyiği verebilir misin rica etsem?,Item48ConTR.mp3,Item48SenTR.mp3,basic-dog-3.jpg,200,154,animals,dog,X,X,sup-animal-5.jpg,167,200,animals,deer,sup-animal-3.jpg,200,167,animals,cow,table1.jpeg,1048,618,furniture,table,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,couch,basic-lamp-2.jpg,162,200,sup-furniture-5.jpg,184,200
48,filler2,D,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da hayvan.",Bana geyiği verebilir misin rica etsem?,Item48ConTR.mp3,Item48SenTR.mp3,basic-dog-3.jpg,200,154,animals,dog,X,X,sup-animal-5.jpg,167,200,animals,deer,sup-animal-3.jpg,200,167,animals,cow,table1.jpeg,1048,618,furniture,table,couch1.jpeg,225,225,furniture,couch,couch2.jpeg,1550,556,furniture,couch,basic-lamp-2.jpg,162,200,sup-furniture-5.jpg,184,200
49,filler2,A,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç tarihöncesi hayvan birkaç da kıyafet.",Bana mamutu verebilir misin rica etsem?,Item49ConTR.mp3,Item49SenTR.mp3,contrast-triceratops-1.jpg,200,176,prehistoric animals,dinosaur,X,X,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,hat2.jpeg,1399,1037,clothes,hat,coat2.jpeg,300,300,clothes,coat,coat1.jpeg,539,796,clothes,coat,basic-apple-1.jpg,198,200,sup-light-3.jpg,200,111
49,filler2,B,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç tarihöncesi hayvan birkaç da kıyafet.",Bana mamutu verebilir misin rica etsem?,Item49ConTR.mp3,Item49SenTR.mp3,contrast-triceratops-1.jpg,200,176,prehistoric animals,dinosaur,X,X,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,hat2.jpeg,1399,1037,clothes,hat,coat2.jpeg,300,300,clothes,coat,coat1.jpeg,539,796,clothes,coat,basic-apple-1.jpg,198,200,sup-light-3.jpg,200,111
49,filler2,C,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç tarihöncesi hayvan birkaç da kıyafet.",Bana mamutu verebilir misin rica etsem?,Item49ConTR.mp3,Item49SenTR.mp3,contrast-triceratops-1.jpg,200,176,prehistoric animals,dinosaur,X,X,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,hat2.jpeg,1399,1037,clothes,hat,coat2.jpeg,300,300,clothes,coat,coat1.jpeg,539,796,clothes,coat,basic-apple-1.jpg,198,200,sup-light-3.jpg,200,111
49,filler2,D,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç tarihöncesi hayvan birkaç da kıyafet.",Bana mamutu verebilir misin rica etsem?,Item49ConTR.mp3,Item49SenTR.mp3,contrast-triceratops-1.jpg,200,176,prehistoric animals,dinosaur,X,X,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,hat2.jpeg,1399,1037,clothes,hat,coat2.jpeg,300,300,clothes,coat,coat1.jpeg,539,796,clothes,coat,basic-apple-1.jpg,198,200,sup-light-3.jpg,200,111
